Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/06/2023,Weekly,200.000000,KG,KES,WFP,159.0614,1.4097,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/07/2023,Weekly,239.375000,KG,KES,WFP,172.4622,2.3256,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/08/2023,Weekly,235.000000,KG,KES,WFP,169.8554,1.9411,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/09/2023,Weekly,228.571400,KG,KES,WFP,163.3712,1.9427,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/10/2023,Weekly,211.428600,KG,KES,WFP,159.3646,1.7928,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/11/2023,Weekly,215.550619,KG,KES,WFP,166.7449,1.6806,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/12/2023,Weekly,215.624989,KG,KES,WFP,170.4271,1.5564,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/01/2024,Weekly,193.333300,KG,KES,WFP,203.1675,-0.7276,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/02/2024,Weekly,192.500000,KG,KES,WFP,211.8168,-1.3757,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/03/2024,Weekly,180.000000,KG,KES,WFP,209.7862,-1.9068,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/04/2024,Weekly,175.000000,KG,KES,WFP,207.6588,-1.8932,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/05/2024,Weekly,155.000000,KG,KES,WFP,211.4478,-2.6157,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/06/2024,Weekly,150.000000,KG,KES,WFP,196.4460,-1.9518,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/07/2024,Weekly,147.500000,KG,KES,WFP,205.5302,-2.1589,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/08/2024,Weekly,143.333300,KG,KES,WFP,199.1128,-1.9072,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/09/2024,Weekly,135.000000,KG,KES,WFP,189.2635,-1.7408,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/10/2024,Weekly,134.000000,KG,KES,WFP,182.7417,-1.5014,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/11/2024,Weekly,151.111100,KG,KES,WFP,188.0822,-1.1220,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/12/2024,Weekly,146.666700,KG,KES,WFP,189.5235,-1.2715,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/01/2025,Weekly,153.333300,KG,KES,WFP,182.9312,-0.8771,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/02/2025,Weekly,160.000000,KG,KES,WFP,182.3259,-0.6652,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/03/2025,Weekly,153.333300,KG,KES,WFP,181.3846,-0.8358,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/04/2025,Weekly,171.250000,KG,KES,WFP,185.5800,-0.4310,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/05/2025,Weekly,175.000000,KG,KES,WFP,191.8647,-0.5112,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/06/2025,Weekly,170.000000,KG,KES,WFP,181.3883,-0.3487,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/07/2025,Weekly,158.6101,KG,KES,WFP,181.3883,-0.3487,Normal,Forecast,180.5511,136.6691,"AR(3),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 3,Sugar,Retail,15/08/2025,Weekly,162.9026,KG,KES,WFP,181.3883,-0.3487,Normal,Forecast,191.7759,134.0293,"SHW             "
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/02/2021,Weekly,71.250000,KG,KES,WFP,79.1533,-0.6744,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/03/2021,Weekly,70.225806,KG,KES,WFP,76.4837,-0.5340,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/04/2021,Weekly,70.399999,KG,KES,WFP,82.6411,-1.0446,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/05/2021,Weekly,70.199999,KG,KES,WFP,82.5745,-1.0560,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/06/2021,Weekly,70.000000,KG,KES,WFP,79.7300,-0.8303,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/07/2021,Weekly,70.000000,KG,KES,WFP,76.1189,-0.5221,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/08/2021,Weekly,70.000000,KG,KES,WFP,71.9237,-0.1642,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/09/2021,Weekly,70.488093,KG,KES,WFP,68.0011,0.2122,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/10/2021,Weekly,73.191962,KG,KES,WFP,76.3337,-0.2681,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/11/2021,Weekly,73.333300,KG,KES,WFP,76.7621,-0.2926,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/12/2021,Weekly,76.041650,KG,KES,WFP,77.0911,-0.0896,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/01/2022,Weekly,78.116666,KG,KES,WFP,84.7862,-0.5691,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/02/2022,Weekly,77.282015,KG,KES,WFP,85.6486,-0.7139,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/01/2023,Weekly,106.666650,KG,KES,WFP,91.2815,1.3129,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/02/2023,Weekly,120.520819,KG,KES,WFP,92.1439,2.4215,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/03/2023,Weekly,112.500000,KG,KES,WFP,89.4743,1.9649,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/04/2023,Weekly,110.000000,KG,KES,WFP,95.6318,1.2261,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/05/2023,Weekly,110.000000,KG,KES,WFP,95.5651,1.2318,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/06/2023,Weekly,106.666700,KG,KES,WFP,92.7207,1.1901,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/07/2023,Weekly,103.229137,KG,KES,WFP,89.1095,1.2138,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/08/2023,Weekly,102.500000,KG,KES,WFP,90.8396,0.9776,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/09/2023,Weekly,101.000000,KG,KES,WFP,87.7245,1.1130,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/10/2023,Weekly,104.285700,KG,KES,WFP,89.3243,1.2767,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/11/2023,Weekly,101.651780,KG,KES,WFP,89.7527,1.0154,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/12/2023,Weekly,104.375010,KG,KES,WFP,90.0818,1.2197,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/01/2024,Weekly,100.000000,KG,KES,WFP,112.1562,-2.2338,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/02/2024,Weekly,105.000000,KG,KES,WFP,117.7607,-2.0736,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/03/2024,Weekly,100.000000,KG,KES,WFP,114.3755,-2.0519,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/04/2024,Weekly,100.000000,KG,KES,WFP,112.4785,-1.6613,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/05/2024,Weekly,100.000000,KG,KES,WFP,111.4662,-1.4581,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/06/2024,Weekly,95.000000,KG,KES,WFP,107.6574,-1.5305,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/07/2024,Weekly,87.500000,KG,KES,WFP,102.9199,-1.7403,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/08/2024,Weekly,93.333300,KG,KES,WFP,103.9212,-1.1717,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/09/2024,Weekly,85.000000,KG,KES,WFP,99.8832,-1.5699,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/10/2024,Weekly,84.000000,KG,KES,WFP,100.5783,-1.6573,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/11/2024,Weekly,87.777800,KG,KES,WFP,100.3150,-1.2275,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/12/2024,Weekly,83.333300,KG,KES,WFP,99.7839,-1.5456,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/01/2025,Weekly,93.333300,KG,KES,WFP,107.1097,-1.2712,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/02/2025,Weekly,86.666700,KG,KES,WFP,107.1138,-1.7980,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/03/2025,Weekly,81.666700,KG,KES,WFP,102.7975,-1.7715,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/04/2025,Weekly,87.250000,KG,KES,WFP,102.6552,-1.2701,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/05/2025,Weekly,90.000000,KG,KES,WFP,102.5584,-1.0289,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/06/2025,Weekly,90.000000,KG,KES,WFP,99.8793,-0.8102,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/07/2025,Weekly,85.4291,KG,KES,WFP,99.8793,-0.8102,Normal,Forecast,95.1904,75.6679,"AR(4),I(0),MA(1)"
Kenya,Rift Valley,Turkana,Kakuma 3,Wheat flour,Retail,15/08/2025,Weekly,87.2545,KG,KES,WFP,99.8793,-0.8102,Normal,Forecast,101.4665,73.0424,"SHW             "
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/02/2021,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/03/2021,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/04/2021,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/05/2021,Weekly,15.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/06/2021,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/07/2021,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/08/2021,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/09/2021,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/10/2021,Weekly,15.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/01/2022,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/02/2022,Weekly,15.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/02/2023,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/06/2023,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/07/2024,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/08/2024,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/12/2024,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/01/2025,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/02/2025,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/03/2025,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/04/2025,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/05/2025,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/06/2025,Weekly,20.000000,Unit,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/07/2025,Weekly,21.2138,Unit,KES,WFP,,,,Forecast,22.5367,19.8909,"GSI             "
Kenya,Rift Valley,Turkana,Kakuma 4,Bananas,Retail,15/08/2025,Weekly,21.4261,Unit,KES,WFP,,,,Forecast,22.7490,20.1032,"GSI             "
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/02/2021,Weekly,120.500000,KG,KES,WFP,99.3126,0.9137,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/03/2021,Weekly,115.483870,KG,KES,WFP,103.8914,0.4999,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/04/2021,Weekly,116.739132,KG,KES,WFP,129.2165,-0.5381,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/05/2021,Weekly,101.111110,KG,KES,WFP,105.5692,-0.1923,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/06/2021,Weekly,113.888879,KG,KES,WFP,142.2373,-1.2225,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/07/2021,Weekly,105.735269,KG,KES,WFP,119.5195,-0.5944,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/08/2021,Weekly,100.303026,KG,KES,WFP,109.3318,-0.3894,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/09/2021,Weekly,107.777779,KG,KES,WFP,109.7358,-0.0844,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/10/2021,Weekly,105.833334,KG,KES,WFP,118.7188,-0.5557,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/11/2021,Weekly,113.333300,KG,KES,WFP,123.0521,-0.4191,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/12/2021,Weekly,110.000000,KG,KES,WFP,118.3299,-0.3592,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/01/2022,Weekly,110.000000,KG,KES,WFP,119.5969,-0.4139,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/02/2022,Weekly,110.000000,KG,KES,WFP,118.7480,-0.3773,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/01/2023,Weekly,135.000000,KG,KES,WFP,139.0323,-0.1739,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/02/2023,Weekly,140.416683,KG,KES,WFP,138.1833,0.0963,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/03/2023,Weekly,120.000000,KG,KES,WFP,142.7621,-0.9816,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/06/2023,Weekly,210.000000,KG,KES,WFP,181.1081,1.2460,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/07/2023,Weekly,200.624999,KG,KES,WFP,158.3902,1.7944,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/08/2023,Weekly,205.000000,KG,KES,WFP,167.3255,1.5111,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/09/2023,Weekly,203.333300,KG,KES,WFP,167.0393,1.4558,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/10/2023,Weekly,200.000000,KG,KES,WFP,157.5896,1.8290,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/11/2023,Weekly,205.000006,KG,KES,WFP,161.9229,1.8577,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/12/2023,Weekly,195.500003,KG,KES,WFP,157.2007,1.6517,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/01/2024,Weekly,190.000000,KG,KES,WFP,158.4677,1.3598,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/02/2024,Weekly,170.000000,KG,KES,WFP,157.6187,0.5339,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/03/2024,Weekly,200.000000,KG,KES,WFP,162.1975,1.6302,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/04/2024,Weekly,200.000000,KG,KES,WFP,187.5226,0.5381,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/05/2024,Weekly,168.333350,KG,KES,WFP,163.8753,0.1923,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/06/2024,Weekly,200.000000,KG,KES,WFP,200.5435,-0.0234,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/07/2024,Weekly,150.000000,KG,KES,WFP,177.8256,-1.2000,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/08/2024,Weekly,176.666700,KG,KES,WFP,167.6379,0.3894,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/09/2024,Weekly,170.000000,KG,KES,WFP,168.0420,0.0844,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/10/2024,Weekly,147.500000,KG,KES,WFP,177.0249,-1.2733,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/11/2024,Weekly,148.000000,KG,KES,WFP,181.3583,-1.4386,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/12/2024,Weekly,146.666700,KG,KES,WFP,176.6361,-1.2924,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/01/2025,Weekly,160.000000,KG,KES,WFP,177.9031,-0.7721,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/02/2025,Weekly,150.000000,KG,KES,WFP,177.0541,-1.1667,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/03/2025,Weekly,155.000000,KG,KES,WFP,182.6329,-1.1084,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/04/2025,Weekly,151.666700,KG,KES,WFP,187.2157,-1.3856,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/05/2025,Weekly,155.000000,KG,KES,WFP,171.5697,-0.6486,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/06/2025,Weekly,163.333300,KG,KES,WFP,201.2963,-1.4484,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/07/2025,Weekly,131.2726,KG,KES,WFP,201.2963,-1.4484,Normal,Forecast,149.3596,113.1857,"AR(2),I(1),MA(2)"
Kenya,Rift Valley,Turkana,Kakuma 4,Beans (dry),Retail,15/08/2025,Weekly,143.8868,KG,KES,WFP,201.2963,-1.4484,Normal,Forecast,185.7345,102.0392,"SHW             "
Kenya,Rift Valley,Turkana,Kakuma 4,Cabbage,Retail,15/02/2021,Weekly,65.000000,Head,KES,WFP,,,,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2021,Weekly,43.750000,KG,KES,WFP,48.8353,-0.4540,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/03/2021,Weekly,43.991936,KG,KES,WFP,48.3733,-0.3911,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/04/2021,Weekly,42.065219,KG,KES,WFP,42.1995,-0.0120,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/05/2021,Weekly,43.333334,KG,KES,WFP,54.6299,-1.0084,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/06/2021,Weekly,45.243045,KG,KES,WFP,57.4887,-1.0931,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/07/2021,Weekly,42.941175,KG,KES,WFP,55.8880,-1.1557,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/08/2021,Weekly,48.181818,KG,KES,WFP,43.5911,0.4098,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/09/2021,Weekly,44.166665,KG,KES,WFP,42.0002,0.1934,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/10/2021,Weekly,45.746507,KG,KES,WFP,49.6565,-0.3490,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/11/2021,Weekly,46.666600,KG,KES,WFP,48.9111,-0.2004,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/12/2021,Weekly,50.000000,KG,KES,WFP,46.6160,0.3021,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/01/2022,Weekly,54.333333,KG,KES,WFP,58.0835,-0.3348,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2022,Weekly,45.000000,KG,KES,WFP,51.3907,-0.5705,Normal,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/01/2023,Weekly,65.000000,KG,KES,WFP,60.6390,0.3893,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/02/2023,Weekly,74.479182,KG,KES,WFP,53.9461,1.8329,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/03/2023,Weekly,65.000000,KG,KES,WFP,53.4841,1.0280,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/05/2023,Weekly,80.000000,KG,KES,WFP,59.7407,1.8085,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/06/2023,Weekly,90.000000,KG,KES,WFP,62.5995,2.4460,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/07/2023,Weekly,84.375000,KG,KES,WFP,60.9989,2.1425,Crisis,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/08/2023,Weekly,80.000000,KG,KES,WFP,59.1984,1.7825,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/09/2023,Weekly,53.333300,KG,KES,WFP,49.2488,0.3500,Stress,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/10/2023,Weekly,66.000000,KG,KES,WFP,54.7673,1.0027,Alert,Aggregated,,,
Kenya,Rift Valley,Turkana,Kakuma 4,Maize,Retail,15/11/2023,Weekly,57.843747,KG,KES,WFP,54.0219,0.3412,Stress,Aggregated,,,
